"date","rate_prop","rate_prop2","tariff_prop","unemp_prop","inf_p_prop","inf_n_prop","inf_prop","war_prop","trade_p_prop","trade_n_prop","house_prop_d","house_prop","car_prop_d","chip_prop_d","ship_prop_d","inf_prop_d","trade_prop_d"
2015-07-10,0,0,0,0,0,0.0037037037037037,0.0037037037037037,0.0037037037037037,0,0.0037037037037037,0,0,0,0,0,-0.0037037037037037,-0.0037037037037037
2015-07-11,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0
2015-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13,0,0,0,0,0,0,0,0,0,0,0,0.00263157894736842,0,0,0,0,0
2015-07-14,0,0,0,0,0,0,0,0.00628930817610063,0,0.00251572327044025,0,0.00125786163522013,0,0,0,0,-0.00251572327044025
2015-07-15,0,0,0,0.00324149108589951,0,0,0,0.00405186385737439,0.00243111831442464,0.000810372771474878,0,0,0,0,0,0,0.00162074554294976
2015-07-16,0,0.000857632933104631,0,0,0,0,0.000857632933104631,0.00771869639794168,0.000857632933104631,0.00171526586620926,0,0.00171526586620926,0,0,0,0,-0.000857632933104631
2015-07-17,0,0,0,0,0,0.00490196078431373,0.00490196078431373,0.00490196078431373,0,0.00490196078431373,0,0,0,0,0,-0.00490196078431373,-0.00490196078431373
2015-07-18,0,0,0,0,0.00395256916996047,0,0.00395256916996047,0.0118577075098814,0,0,0,0,0,0,0,0.00395256916996047,0
2015-07-19,0,0,0,0,0,0,0,0.0141414141414141,0,0,0,0,0,0,0,0,0
2015-07-20,0,0,0,0,0.000862068965517241,0,0.000862068965517241,0.00775862068965517,0.000862068965517241,0.00172413793103448,0,0,0,0,0,0.000862068965517241,-0.000862068965517241
2015-07-21,0,0,0,0.000802568218298555,0,0,0,0.00882825040128411,0.00160513643659711,0.00160513643659711,0,0.000802568218298555,0,0,0,0,0
2015-07-22,0,0,0,0,0,0,0,0.00398406374501992,0.00398406374501992,0,0,0.00398406374501992,0,0,0,0,0.00398406374501992
2015-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24,0,0,0,0,0.00196850393700787,0,0.00196850393700787,0.00196850393700787,0,0.00196850393700787,0,0.00295275590551181,0.000984251968503937,0,0,0.00196850393700787,-0.00196850393700787
2015-07-25,0,0,0,0,0.00740740740740741,0,0.00740740740740741,0,0,0,0,0,0,0,0,0.00740740740740741,0
2015-07-26,0,0,0,0,0,0,0,0,0,0.0172413793103448,0,0,0,0,0,0,-0.0172413793103448
2015-07-27,0,0,0,0,0,0,0,0.0145322434150772,0.000908265213442325,0,0,0.000908265213442325,0,0,0,0,0.000908265213442325
2015-07-28,0,0,0,0,0,0,0,0.0120481927710843,0,0.00401606425702811,0,0,0,0,0,0,-0.00401606425702811
2015-07-29,0,0,0,0,0,0,0,0.0294117647058824,0.00588235294117647,0,0,0,0,0,0,0,0.00588235294117647
2015-07-30,0.0068359375,0.0009765625,0,0,0.001953125,0,0.0029296875,0.0078125,0.00390625,0.0009765625,0,0.0009765625,0,0,0,0.001953125,0.0029296875
2015-07-31,0,0,0,0,0,0,0.00492610837438424,0.0197044334975369,0,0,0,0,0,0,0,0,0
2015-08-01,0,0,0,0,0,0,0,0.0132013201320132,0.0033003300330033,0.0132013201320132,0,0.0033003300330033,0,0,0,0,-0.0099009900990099
2015-08-02,0,0,0,0,0,0,0,0.0159010600706714,0,0.00353356890459364,0,0.00176678445229682,0,0,0,0,-0.00353356890459364
2015-08-03,0,0,0,0,0,0,0,0.0177514792899408,0,0,0,0,0,0,0,0,0
2015-08-04,0,0,0,0,0.00830140485312899,0,0.00957854406130268,0.00510855683269476,0.00255427841634738,0.00127713920817369,0,0,0,0,0,0.00830140485312899,0.00127713920817369
2015-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06,0,0,0,0,0,0,0,0.00564971751412429,0,0,0,0,0,0,0,0,0
2015-08-07,0,0,0,0,0,0,0,0.0115606936416185,0,0,0,0,0,0,0,0,0
2015-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-10,0,0.000943396226415094,0,0,0,0,0,0.00188679245283019,0,0,0,0,0,0,0,0,0
2015-08-11,0,0,0,0,0.00597014925373134,0,0.00597014925373134,0.0149253731343284,0.00597014925373134,0,0,0,0,0,0,0.00597014925373134,0.00597014925373134
2015-08-12,0,0,0,0,0,0,0,0.00864553314121038,0.00288184438040346,0.00288184438040346,0,0,0,0,0,0,0
2015-08-13,0.00787965616045845,0.00143266475644699,0,0,0,0,0,0.0107449856733524,0,0.00214899713467049,0,0,0,0,0,0,-0.00214899713467049
2015-08-14,0,0.00106269925611052,0,0,0,0,0,0.0106269925611052,0,0,0,0,0,0,0,0,0
2015-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-16,0,0,0,0,0,0,0,0.0175438596491228,0,0,0,0,0,0,0,0,0
2015-08-17,0,0,0,0,0,0,0,0.00683060109289617,0,0,0,0,-0.00136612021857923,0,0,0,0
2015-08-18,0,0,0,0,0,0,0,0.00388098318240621,0.00323415265200517,0.00582147477360931,0,0,0,0,0,0,-0.00258732212160414
2015-08-19,0,0,0,0,0,0.00538720538720539,0.0101010101010101,0.00404040404040404,0.00404040404040404,0.00336700336700337,0,0,0,0,0,-0.00538720538720539,0.000673400673400674
2015-08-20,0.000594530321046373,0,0,0,0,0,0.00237812128418549,0.00535077288941736,0.00178359096313912,0,0,0,0,0,0,0,0.00178359096313912
2015-08-21,0,0.00139664804469274,0,0,0,0,0.00139664804469274,0.00698324022346369,0,0,0,0,0,0,0,0,0
2015-08-22,0,0,0,0,0,0,0,0.0205479452054795,0,0,0,0,0,0,0,0,0
2015-08-23,0,0,0,0,0,0,0,0.0138539042821159,0.00125944584382872,0.00251889168765743,0,0,0,0,0,0,-0.00125944584382872
2015-08-24,0,0,0,0,0,0.00122774708410068,0.00122774708410068,0.0098219766728054,0,0,0,0,0,0,0,-0.00122774708410068,0
2015-08-25,0.00307219662058372,0,0,0,0,0,0,0.0122887864823349,0,0,0,0.00153609831029186,0,0,0,0,0
2015-08-26,0.00137931034482759,0.00137931034482759,0,0,0,0,0,0.00482758620689655,0.000689655172413793,0.00344827586206897,0,0.000689655172413793,0.000689655172413793,-0.00137931034482759,0,0,-0.00275862068965517
2015-08-27,0,0,0,0,0,0,0,0.00523168908819133,0.000747384155455904,0.000747384155455904,0,0.000747384155455904,0,0,0,0,0
2015-08-28,0,0.000933706816059757,0,0,0,0,0,0.00560224089635854,0.00186741363211951,0,0,0,0,0,0,0,0.00186741363211951
2015-08-29,0,0,0,0,0,0,0,0.0233463035019455,0,0,0,0,0,0,0,0,0
2015-08-30,0,0,0,0,0,0,0.00442477876106195,0.0132743362831858,0,0.00221238938053097,0,0.00221238938053097,0,0,0,0,-0.00221238938053097
2015-08-31,0,0,0,0,0.000892857142857143,0,0.00357142857142857,0.00625,0.00267857142857143,0.00267857142857143,0,0.00178571428571429,0,0,0,0.000892857142857143,0
2015-09-01,0,0,0,0,0.00210526315789474,0,0.00736842105263158,0.00526315789473684,0.00842105263157895,0.00842105263157895,0,0.00105263157894737,0,0,0,0.00210526315789474,0
2015-09-02,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0
2015-09-03,0,0,0,0,0.00089126559714795,0,0.00089126559714795,0.00980392156862745,0.00089126559714795,0,0,0,0,0,0,0.00089126559714795,0.00089126559714795
2015-09-04,0,0,0,0,0,0,0.00131926121372032,0.00395778364116095,0.00395778364116095,0.00527704485488127,0,0,0,0,0,0,-0.00131926121372032
2015-09-05,0,0,0,0,0,0,0,0.00454545454545455,0,0,0,0,0,0,0,0,0
2015-09-06,0,0,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0
2015-09-07,0,0.00106723585912487,0,0,0,0,0,0.00426894343649947,0.00106723585912487,0.00106723585912487,0,0.00106723585912487,0,0,0,0,0
2015-09-08,0,0,0,0,0,0,0,0,0.0037037037037037,0,0,0,0,0,0,0,0.0037037037037037
2015-09-09,0.000888888888888889,0,0,0,0,0,0,0.00177777777777778,0.00177777777777778,0.000888888888888889,0,0.00177777777777778,0,0,0,0,0.000888888888888889
2015-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-11,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
2015-09-12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-14,0,0,0,0,0,0,0,0.00455580865603645,0,0,0,0,0,0,0,0,0
2015-09-15,0,0,0,0,0,0,0,0.00327332242225859,0.0016366612111293,0.00327332242225859,0,0,0,0,0,0,-0.0016366612111293
2015-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-17,0.00170212765957447,0,0,0,0,0,0.00170212765957447,0.00851063829787234,0.000851063829787234,0.000851063829787234,0,0,0,0,0,0,0
2015-09-18,0.00346020761245675,0.0121107266435986,0,0,0,0.00346020761245675,0.0069204152249135,0.0155709342560554,0,0,0,0,0,0,0,-0.00346020761245675,0
2015-09-19,0,0,0,0,0,0,0,0.0595238095238095,0,0,0,0,0,0,0,0,0
2015-09-20,0,0,0,0,0,0,0,0.014519056261343,0.00181488203266788,0,0,0.00181488203266788,0,0,0,0,0.00181488203266788
2015-09-21,0,0,0,0,0,0,0,0.00518134715025907,0,0,0,0,0,0,0,0,0
2015-09-22,0,0,0,0,0,0,0,0.00182815356489945,0.00274223034734918,0.000914076782449726,0.00182815356489945,0.0036563071297989,0,0,0,0,0.00182815356489945
2015-09-23,0,0,0,0,0,0,0,0.00483091787439614,0.00483091787439614,0,0,0,0,0,0,0,0.00483091787439614
2015-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-25,0,0,0,0,0,0,0,0.00505050505050505,0,0.00505050505050505,0,0,0,0,0,0,-0.00505050505050505
2015-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-29,0,0,0,0,0,0,0,0.00223214285714286,0.00669642857142857,0,0,0,0,0,0,0,0.00669642857142857
2015-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,0,0,0,0,0,0,0,0.00378071833648393,0.00378071833648393,0,0,0,0,0,0,0,0.00378071833648393
2015-10-02,0,0,0,0,0,0,0,0.0172413793103448,0,0.00862068965517241,0,0,0,0,0,0,-0.00862068965517241
2015-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-04,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0
2015-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-06,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01
2015-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-08,0,0,0,0,0,0,0,0.00833333333333333,0,0,0,0,0,0,0,0,0
2015-10-09,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0
2015-10-10,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0.0294117647058824,0,0,0,0,0
2015-10-11,0,0,0,0,0,0,0,0.00552486187845304,0,0,0,0,0,0,0,0,0
2015-10-12,0.00128700128700129,0,0.00128700128700129,0,0,0,0,0.0154440154440154,0,0,0,0.00128700128700129,0,0,0,0,0
2015-10-13,0,0,0,0,0,0,0,0.00732600732600733,0.00366300366300366,0.00366300366300366,0,0,0,0,0,0,0
2015-10-14,0.00117508813160987,0,0,0.00117508813160987,0.00117508813160987,0,0.00117508813160987,0.0141010575793184,0,0,0,0,0,0,0,0.00117508813160987,0
2015-10-15,0.00510204081632653,0,0,0.00127551020408163,0,0,0,0.00637755102040816,0.00127551020408163,0,0.00127551020408163,0.00127551020408163,0,0,0,0,0.00127551020408163
2015-10-16,0,0,0,0,0,0,0,0.0140449438202247,0,0,0,0,0,0,0,0,0
2015-10-17,0,0,0,0,0,0,0,0.0099009900990099,0,0.00495049504950495,0,0,0,0,0,0,-0.00495049504950495
2015-10-18,0,0,0,0,0,0,0,0.0191846522781775,0,0.00479616306954436,0,0,0,0,0,0,-0.00479616306954436
2015-10-19,0,0,0,0,0,0,0,0.0231660231660232,0,0,0,0.00386100386100386,0,0,0,0,0
2015-10-20,0,0,0,0,0,0.00436681222707424,0.00727802037845706,0.00582241630276565,0.00291120815138282,0,0,0,0,0,0,-0.00436681222707424,0.00291120815138282
2015-10-21,0,0,0,0,0.00297619047619048,0,0.00297619047619048,0.00297619047619048,0,0,0,0,0,0,0,0.00297619047619048,0
2015-10-22,0,0,0,0,0,0,0,0.00675675675675676,0,0,0,0,0,0,0,0,0
2015-10-23,0,0,0,0,0,0,0,0.00403225806451613,0.00403225806451613,0.00403225806451613,0,0,0,0,0,0,0
2015-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-25,0,0,0,0,0,0,0,0.0210526315789474,0,0,0,0,0,0,0,0,0
2015-10-26,0,0,0,0,0,0,0,0.0116009280742459,0,0,0,0,0,0,0,0,0
2015-10-27,0,0.00204918032786885,0,0,0,0.00204918032786885,0.00204918032786885,0.00614754098360656,0.00204918032786885,0,0.00819672131147541,0.00819672131147541,0,0,0,-0.00204918032786885,0.00204918032786885
2015-10-28,0,0,0,0,0,0,0,0.00450958286358512,0.00112739571589628,0,0,0.00112739571589628,0,0,0,0,0.00112739571589628
2015-10-29,0,0,0,0,0,0,0,0.0163432073544433,0,0,0,0.00204290091930541,0,0,0,0,0
2015-10-30,0,0,0,0,0,0,0,0.0125,0,0,0,0.003125,0,0,0,0,0
2015-10-31,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0
2015-11-01,0,0.0188679245283019,0,0,0,0,0,0,0.0377358490566038,0,0,0,0,0,0,0,0.0377358490566038
2015-11-02,0,0,0,0,0.00775193798449612,0,0.0155038759689922,0,0,0.00775193798449612,0.00775193798449612,0.00775193798449612,0,0,0,0.00775193798449612,-0.00775193798449612
2015-11-03,0,0,0,0,0.00673400673400673,0,0.0101010101010101,0.00336700336700337,0,0.00168350168350168,0,0.00168350168350168,0,0,0,0.00673400673400673,-0.00168350168350168
2015-11-04,0,0,0,0,0,0,0.00122249388753056,0.0146699266503667,0,0.00122249388753056,0.00122249388753056,0.00366748166259169,0,0,0,0,-0.00122249388753056
2015-11-05,0.0245901639344262,0,0,0,0.00273224043715847,0,0.00546448087431694,0.00273224043715847,0,0.00546448087431694,0.00273224043715847,0.00273224043715847,0,0,0,0.00273224043715847,-0.00546448087431694
2015-11-06,0,0,0,0,0,0,0,0.00646551724137931,0,0,0,0,0,0,0,0,0
2015-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-08,0,0,0,0,0.00273224043715847,0,0.00819672131147541,0.00546448087431694,0,0.00273224043715847,0,0,0,0,0,0.00273224043715847,-0.00273224043715847
2015-11-09,0,0,0,0,0,0,0,0.00334448160535117,0,0,0.00334448160535117,0.00668896321070234,0.00334448160535117,0,0,0,0
2015-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-11,0,0,0,0.00425531914893617,0,0,0,0.00425531914893617,0.00141843971631206,0.00141843971631206,0,0,0,0,0,0,0
2015-11-12,0.026578073089701,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0
2015-11-13,0,0.00476190476190476,0,0,0,0,0,0.00952380952380952,0.00476190476190476,0.00476190476190476,0,0,0,0,0,0,0
2015-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-15,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0
2015-11-16,0,0.000992063492063492,0,0,0,0,0,0.00992063492063492,0.00198412698412698,0,0,0,0,0,0,0,0.00198412698412698
2015-11-17,0,0,0,0,0,0,0.00238095238095238,0.0833333333333333,0,0,0,0,0,0,0,0,0
2015-11-18,0,0,0,0,0,0,0,0.0319148936170213,0.00531914893617021,0,0,0,0,0,0,0,0.00531914893617021
2015-11-19,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
2015-11-20,0,0,0,0,0,0,0,0.0121317157712305,0.00173310225303293,0,0,0,0,0,0,0,0.00173310225303293
2015-11-21,0,0,0,0,0,0,0,0.0072463768115942,0,0,0,0,0,0,0,0,0
2015-11-22,0,0,0,0,0,0,0,0.00817438692098093,0,0,0,0,0,0,0,0,0
2015-11-23,0,0,0,0,0,0,0,0.00625782227784731,0,0,0.00125156445556946,0.00125156445556946,0,0,0,0,0
2015-11-24,0,0,0,0,0,0,0,0.00573613766730402,0,0,0,0,0,0,0,0,0
2015-11-25,0,0,0,0,0,0,0,0.00414364640883978,0.00552486187845304,0.00276243093922652,0,0.00138121546961326,0,0,0,0,0.00276243093922652
2015-11-26,0.00127877237851662,0.00127877237851662,0,0,0,0,0.00127877237851662,0,0,0,0,0.00127877237851662,0,0,0,0,0
2015-11-27,0,0,0,0,0,0,0.00135869565217391,0.00407608695652174,0,0,-0.00135869565217391,0.00407608695652174,0,0,0,0,0
2015-11-28,0,0,0,0,0,0.00478468899521531,0.00478468899521531,0.0143540669856459,0,0,0,0,0,0,0,-0.00478468899521531,0
2015-11-29,0,0.0020703933747412,0,0,0,0,0,0,0.0020703933747412,0,-0.0020703933747412,0.0020703933747412,0,0,0,0,0.0020703933747412
2015-11-30,0,0,0,0,0,0,0,0.00498338870431894,0,0,0,0.00166112956810631,0,0,0,0,0
2015-12-01,0,0.00469483568075117,0,0,0.00938967136150235,0,0.00938967136150235,0,0,0,0,0.00469483568075117,0,0,0,0.00938967136150235,0
2015-12-02,0,0.00231749710312862,0.00115874855156431,0,0.00231749710312862,0.00115874855156431,0.00231749710312862,0.00695249130938586,0.00347624565469293,0.00231749710312862,0,0,0,0,0,0.00115874855156431,0.00115874855156431
2015-12-03,0,0,0,0,0,0,0,0.00796019900497512,0.00099502487562189,0.00099502487562189,0.00099502487562189,0.00099502487562189,0,0,0,0,0
2015-12-04,0,0,0,0,0,0,0,0.00323974082073434,0,0,0,0,0,0,0,0,0
2015-12-05,0,0,0,0,0,0,0,0.00359712230215827,0.00719424460431655,0,0,0,0,0,0,0,0.00719424460431655
2015-12-06,0,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0
2015-12-07,0,0.00813008130081301,0,0,0,0,0,0.00813008130081301,0,0,0,0,0,0,0,0,0
2015-12-08,0,0,0,0,0,0,0,0.00809716599190283,0,0,0,0,0,0,0,0,0
2015-12-09,0,0,0.00171232876712329,0,0,0,0,0,0.00513698630136986,0,0,0.00171232876712329,0,0,0,0,0.00513698630136986
2015-12-10,0.00650054171180932,0,0,0,0,0.00108342361863489,0.00108342361863489,0.00216684723726977,0.00108342361863489,0,0,0,0,0,0,-0.00108342361863489,0.00108342361863489
2015-12-11,0,0,0,0,0,0.00518134715025907,0.00725388601036269,0.00207253886010363,0.00518134715025907,0.00621761658031088,0,0,0,0,0,-0.00518134715025907,-0.00103626943005181
2015-12-12,0,0,0,0,0,0,0,0.029126213592233,0,0,0,0,0,0,0,0,0
2015-12-13,0,0,0,0,0,0,0,0.00303951367781155,0.00303951367781155,0,0,0,0,0,0,0,0.00303951367781155
2015-12-14,0,0.0014903129657228,0,0,0,0,0,0.00596125186289121,0.0029806259314456,0,0,0,0,0,0,0,0.0029806259314456
2015-12-15,0,0.000975609756097561,0,0,0.000975609756097561,0,0.000975609756097561,0.00585365853658537,0.000975609756097561,0,-0.000975609756097561,0.000975609756097561,0,0,0,0.000975609756097561,0.000975609756097561
2015-12-16,0.00290697674418605,0,0,0.00290697674418605,0.00290697674418605,0,0.0145348837209302,0.00581395348837209,0.00290697674418605,0,0,0,0,0,0,0.00290697674418605,0.00290697674418605
2015-12-17,0.00232018561484919,0.00812064965197216,0,0.00116009280742459,0,0,0.00232018561484919,0.00232018561484919,0.00348027842227378,0.00116009280742459,0,0,0,0,0,0,0.00232018561484919
2015-12-18,0,0.0040650406504065,0,0,0,0.0040650406504065,0.00813008130081301,0,0.0040650406504065,0,0,0.0040650406504065,0,0,0,-0.0040650406504065,0.0040650406504065
2015-12-19,0,0,0,0,0,0,0.0101010101010101,0,0,0,0,0,0,0,0,0,0
2015-12-20,0,0,0,0,0,0,0,0.00289855072463768,0.00289855072463768,0,0,0,0,0,0,0,0.00289855072463768
2015-12-21,0,0,0,0,0.00122100122100122,0,0.00122100122100122,0.00122100122100122,0.00244200244200244,0,0.00122100122100122,0.00244200244200244,0,0,0,0.00122100122100122,0.00244200244200244
2015-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-23,0.00101419878296146,0,0,0,0,0,0.00101419878296146,0.0050709939148073,0,0,0,0,0,0,0,0,0
2015-12-24,0,0,0,0,0,0,0,0.00306748466257669,0.00306748466257669,0,0.00306748466257669,0.00613496932515337,0,0,0,0,0.00306748466257669
2015-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-27,0,0.00211864406779661,0,0,0,0,0,0.00211864406779661,0.00847457627118644,0,0,0,0,0,0,0,0.00847457627118644
2015-12-28,0,0,0,0,0,0,0,0.0066079295154185,0.00440528634361234,0,0.00220264317180617,0.00220264317180617,0,0,0,0,0.00440528634361234
2015-12-29,0,0,0.00116144018583043,0,0.00116144018583043,0,0.00116144018583043,0.00116144018583043,0.00464576074332172,0,0.00232288037166086,0.00232288037166086,0,0,0,0.00116144018583043,0.00464576074332172
2015-12-30,0,0,0,0,0,0,0.00101419878296146,0.00202839756592292,0,0,0,0,0,0,0,0,0
2015-12-31,0,0,0,0,0.00930232558139535,0.00348837209302326,0.013953488372093,0.00232558139534884,0.00116279069767442,0.00232558139534884,0.00116279069767442,0.00116279069767442,0,0,0,0.00581395348837209,-0.00116279069767442
2016-01-01,0,0,0,0,0.00645161290322581,0,0.0129032258064516,0,0.00645161290322581,0,0,0,0,0,0,0.00645161290322581,0.00645161290322581
2016-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-03,0,0,0,0,0,0,0.00373134328358209,0.00746268656716418,0,0,0,0,0,0,0,0,0
2016-01-04,0,0,0,0,0,0,0,0.00326797385620915,0,0,0.00326797385620915,0.00326797385620915,0,0,0,0,0
2016-01-05,0,0,0,0,0.0021978021978022,0,0.0021978021978022,0.00879120879120879,0,0.0021978021978022,0,0,0,0,0,0.0021978021978022,-0.0021978021978022
2016-01-06,0,0,0,0,0,0,0,0.00350877192982456,0.00175438596491228,0.00175438596491228,0,0,0,0,0,0,0
2016-01-07,0,0,0,0,0,0.00168918918918919,0.00168918918918919,0.00168918918918919,0.00168918918918919,0,0,0.00168918918918919,0,0,0,-0.00168918918918919,0.00168918918918919
2016-01-08,0,0,0,0,0,0,0.00158730158730159,0.00158730158730159,0.00158730158730159,0,0,0.00158730158730159,0,0,0,0,0.00158730158730159
2016-01-09,0,0,0,0.00943396226415094,0,0,0,0.0188679245283019,0.00943396226415094,0,0,0,0,0,0,0,0.00943396226415094
2016-01-10,0,0.00266666666666667,0,0,0.00266666666666667,0,0.00266666666666667,0.00533333333333333,0.008,0,0,0,0,0,0,0.00266666666666667,0.008
2016-01-11,0,0,0,0,0,0,0,0.00683760683760684,0,0.00170940170940171,0,0,0,0.00170940170940171,0,0,-0.00170940170940171
2016-01-12,0,0.00187265917602996,0,0,0.00187265917602996,0,0.00187265917602996,0.00374531835205993,0,0,0,0,0,0,0,0.00187265917602996,0
2016-01-13,0,0,0,0,0,0.00404312668463612,0.00539083557951483,0.00539083557951483,0.00673854447439353,0.00808625336927224,0,0,0,0,0,-0.00404312668463612,-0.00134770889487871
2016-01-14,0.0054249547920434,0,0,0,0,0,0,0.00361663652802893,0,0.00361663652802893,0,0,0,0,0,0,-0.00361663652802893
2016-01-15,0,0,0,0,0,0,0,0,0.00263157894736842,0,0,0.00263157894736842,0,0,0,0,0.00263157894736842
2016-01-16,0,0,0,0,0,0,0.00485436893203883,0.00485436893203883,0,0,0,0,0,0,0,0,0
2016-01-17,0,0,0,0,0,0,0.00367647058823529,0.00367647058823529,0.00735294117647059,0,0,0.00367647058823529,0,0,0,0,0.00735294117647059
2016-01-18,0,0,0,0,0,0,0,0.00423728813559322,0,0,0,0,0,0,0,0,0
2016-01-19,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0,0,0
2016-01-20,0,0,0,0,0.00182815356489945,0,0.0109689213893967,0.00182815356489945,0.00182815356489945,0,0,0,0,0,0,0.00182815356489945,0.00182815356489945
2016-01-21,0,0.00190114068441065,0,0,0,0,0,0.00380228136882129,0,0,0,0,0,0,0,0,0
2016-01-22,0,0,0,0,0,0,0,0.00198412698412698,0,0,-0.00198412698412698,0.00198412698412698,0,0,0,0,0
2016-01-23,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0,0,0,0,0
2016-01-24,0,0,0,0,0,0,0,0.0032258064516129,0.00645161290322581,0,0,0.0032258064516129,0,0,0,0,0.00645161290322581
2016-01-25,0,0.0016260162601626,0,0,0,0,0,0.00650406504065041,0.0032520325203252,0,0,0,0,0,0,0,0.0032520325203252
2016-01-26,0,0,0,0,0,0,0.00201816347124117,0.00201816347124117,0.00100908173562059,0,0,0,0,0,0,0,0.00100908173562059
2016-01-27,0,0,0,0,0,0,0.00120192307692308,0.00240384615384615,0.00240384615384615,0.00120192307692308,0,0.00240384615384615,0,0,0,0,0.00120192307692308
2016-01-28,0.00364298724954463,0,0,0,0,0,0.00728597449908925,0.00728597449908925,0.00182149362477231,0,0,0,0,0,0,0,0.00182149362477231
2016-01-29,0,0,0,0,0.00131406044678055,0,0.0026281208935611,0.00657030223390276,0.0026281208935611,0,0.00131406044678055,0.00131406044678055,0,0,0,0.00131406044678055,0.0026281208935611
2016-01-30,0,0,0,0,0,0,0,0.00427350427350427,0,0,0,0,0,0,0,0,0
2016-01-31,0,0,0,0,0,0,0.00493827160493827,0.00246913580246914,0,0,0,0.00246913580246914,0,0,0,0,0
2016-02-01,0,0,0,0,0,0,0,0.00491803278688525,0.00491803278688525,0.00163934426229508,0,0.00163934426229508,0,0,0,0,0.00327868852459016
2016-02-02,0,0,0,0,0.00940860215053763,0.00268817204301075,0.021505376344086,0.00537634408602151,0.00537634408602151,0,0,0,0,0,0,0.00672043010752688,0.00537634408602151
